sample.id	x_Cl.adj	x_NO3.adj	x_SO4.adj	x_Na.adj	x_K.adj	x_Ca.adj	x_Mg.adj	fe_Ca	fe_Mg	fe_Na	fe_K	w_Cl.f	w_NO3.f	w_SO4.f	w_Na.f	w_K.f	w_Ca.f	w_Mg.f	w_tot.f	w_tot.adj.w_CaSO4	w_CaSO4	w_tot.adj	w_Na.K.adj	w_Ca.adj	w_CO3.h
IRPA-000103	0.008398386	0	0.328526801	0.63449232	0.026205317	0	0.002377176	0.035822115	0	0	0	0.003716346	0	0.393914968	0.182067308	0.012788462	0	0.000721154	0.593208237	0.126810994	0.119322104	0.007488889	0	0.007488889	0
IRPA-000104	0.048364044	0.126848187	0.22821673	0.388272309	0.173224079	0	0.035074651	0	0	0	0	0.000437361	0.002006217	0.005592112	0.002276873	0.001727563	0	0.000217449	0.012257574	0.325890616	0.325715696	0.00017492	Pathway I	Pathway I	Pathway I
IRPA-000105	0.065967377	0.067109246	0.252951864	0.444568088	0.144394587	0	0.025008839	0.136532427	0	0	0	0.00014908	0.000265247	0.001548961	0.0006515	0.000359874	0	3.87E-05	0.003013409	0.028795182	0.027391112	0.00140407	0	0.00140407	0
IRPA-000106	0.039210996	0.071613062	0.270576018	0.448155281	0.137068473	0	0.03337617	0	0	0	0	6.52E-05	0.000208316	0.001219424	0.000483357	0.00025142	0	3.81E-05	0.002265792	0.059226241	0.059407424	-0.000181183	Pathway I	Pathway I	Pathway I
IRPA-000107	0.044516296	0	0.317312043	0.418263044	0.178939897	0	0.04096872	0.039061293	0	0	0	2.97E-05	0	0.000573165	0.000180808	0.000131552	0	1.87E-05	0.000933924	0.019426631	0.019186633	0.000239998	5.42E-20	0.000239998	0
IRPA-000108	0.140395968	0.283400645	0.080615572	0.351809599	0.054338276	0	0.08943994	0.421118758	0	0	0	0.000508937	0.001796746	0.000791844	0.000826994	0.000217232	0	0.000222273	0.004364025	0.004247341	0.002779972	0.001467368	0	0.001467368	0
IRPA-000109	0.141291832	0.292347966	0.069131777	0.382044331	0.040509168	0	0.074674927	0.60554077	0	0	0	0.000271068	0.000980931	0.000359377	0.000475292	8.57E-05	0	9.82E-05	0.002270593	0.003217822	0.001560553	0.001657268	0	0.001657268	0
IRPA-000110	0.095498689	0.172591857	0.188820336	0.394871116	0.0455759	0	0.102642102	0.849256174	0	0	0	6.17E-05	0.000194986	0.000330496	0.000165404	3.25E-05	0	4.55E-05	0.000830496	0.002161929	0.000313587	0.001848342	2.71E-20	0.001848342	0
IRPA-000111	0.140077129	0.285413072	0.085229058	0.328083566	0.054529597	0	0.106667577	0.28327012	0	0	0	0.000440194	0.001568655	0.000725732	0.00066857	0.000188981	0	0.000229803	0.003821935	0.00752434	0.006365374	0.001158966	1.0842E-19	0.001158966	0
IRPA-000112	0.140820793	0.296671139	0.093650199	0.265639822	0.047283585	0	0.155934462	0	0	0	0	0.000412123	0.001518492	0.000742644	0.000504126	0.000152609	0	0.000312859	0.003642852	0.096619761	0.096706509	-8.67E-05	Pathway I	Pathway I	Pathway I
IRPA-000113	0.127643668	0.243766645	0.140784841	0.276815435	0.04581426	0	0.16517515	0	0	0	0	9.74E-05	0.000325455	0.000291211	0.00013703	3.86E-05	0	8.64E-05	0.00097615	0.103578236	0.103825958	-0.000247722	Pathway I	Pathway I	Pathway I
IRPA-000114	0.219765211	0.038273438	0.161307567	0.367522188	0.213131595	0	0	0.91547632	0.039708085	0.000690582	0	7.09E-05	2.16E-05	0.000140998	7.69E-05	7.58E-05	0	0	0.000386188	0.002256289	0	0.002256289	1.90E-06	0.002196608	2.48106E-06
IRPA-000115	0.204844235	0.028169138	0.177991084	0.572537198	0.016458344	0	0	0.9213557	0.048557988	0.021646858	0	7.63E-06	1.83E-06	1.80E-05	1.38E-05	6.76E-07	0	0	4.19E-05	0.001432704	0	0.001432704	3.65E-05	0.001352992	4.75971E-05
IRPA-000116	0.338780278	0.035517606	0.083801411	0.121109528	0.420791177	0	0	0.866702751	0.067015769	0.032213878	0	5.73E-05	1.05E-05	3.84E-05	1.33E-05	7.85E-05	0	0	0.000198114	0.001436925	0	0.001436925	5.62374E-05	0.001318844	7.3398E-05
IRPA-000117	0.157822147	0.406013107	0	0.171825849	0.136668388	0.060387022	0.067283487	0.150042963	0	0	0	0.000883932	0.00397711	0	0.000624057	0.000844165	0.000382341	0.000258348	0.006969953	0.001060926	0.000708982	0.000351944	0	0.000351944	0
IRPA-000118	0.142215116	0.436701488	0	0.154702326	0.108547861	0.065043964	0.092789245	0.269733979	0	0	0	0.000338673	0.001818847	0	0.0002389	0.000285079	0.000175105	0.000151488	0.003008092	0.001470381	0.001066579	0.000403802	0	0.000403802	0
IRPA-000119	0.341519527	0.029290724	0.086126499	0	0.54306325	0	0	0.892048649	0.033942791	0.040291525	0.014242139	3.46E-05	5.19E-06	2.37E-05	0	6.07E-05	0	0	0.000124189	0.001576523	0	0.001576523	0.000118262	0.00142537	0.000164548
IRPA-000120	0.141628887	0.083591753	0.201627355	0.327610513	0.190218145	0	0.055323346	0.927961836	0.006210057	0	0	3.41E-05	3.52E-05	0.000131663	5.12E-05	5.06E-05	0	9.14E-06	0.00031192	0.001211706	0	0.001211706	0.00E+00	0.001206808	0.00E+00
IRPA-000121	0.328656023	0.059084855	0.074839415	0.011144065	0.526275643	0	0	0.82955581	0.094401416	0.045042183	0	3.99E-05	1.25E-05	2.46E-05	8.77E-07	7.04E-05	0	0	0.000148355	0.001116049	0	0.001116049	6.14521E-05	0.000986516	8.02039E-05
IRPA-000122	0.148954162	0.138451337	0.184943382	0.274143471	0.123866503	0	0.129641145	0.851590691	0.071291126	0	0	3.75E-05	6.10E-05	0.000126237	4.48E-05	3.44E-05	0	2.24E-05	0.000326339	0.001085936	0	0.001085936	0.00E+00	0.001033468	0
IRPA-000123	0.153276296	0.427019317	0	0.12047261	0.138640551	0.056304825	0.104286401	0.291161922	0	0	0	0.000685255	0.003338887	0	0.000349262	0.000683559	0.000284564	0.000319633	0.00566116	0.001510727	0.000810395	0.000700333	0	0.000700333	0
IRPA-000124	0.191055662	0.362398276	0	0.236023859	0.103614328	0.016544073	0.090363803	0.884415273	0	0	0	5.90E-05	0.000195834	0	4.73E-05	3.53E-05	5.78E-06	1.91E-05	0.000362381	0.001166652	0.000131303	0.001035349	0	0.001035349	0
IRPA-000125	0.000984625	0.000569118	0.332693388	0.663288249	0.001276973	0	0.001187648	0	0	0	0	0.000312821	0.00031623	0.286404963	0.136650931	0.00044742	0	0.000258678	0.424391043	0.03444455	0.035391654	-0.000947104	Pathway I	Pathway I	Pathway I
IRPA-000126	0.019271013	0.026113935	0.309427661	0.589006568	0.037127944	0	0.019052879	0.111918114	0	0	0	0.000283166	0.000671097	0.012319884	0.005612308	0.000601652	0	0.00019193	0.019680037	0.006298651	0.005402966	0.000895685	8.67E-19	0.000895685	0
IRPA-000127	0.020512495	0.03351499	0.302486865	0.605601736	0.02236835	0	0.015515564	0.139635602	0	0	0	0.000270007	0.000771564	0.010788822	0.005169262	0.000324712	0	0.000140014	0.017464381	0.007145504	0.006060199	0.001085305	0	0.001085305	0
IRPA-000128	0.051481516	0.042177727	0.275502886	0.55012225	0.066888478	0	0.013827144	0.133245062	0	0	0	0.00034657	0.000496592	0.005025475	0.002401508	0.000496592	0	6.38E-05	0.008830551	0.002849449	0.002365307	0.000484141	0	0.000484141	0
IRPA-000129	0.062481106	0.117776518	0.213161584	0.514094023	0.092486769	0	0	0.377035395	0.039219337	0.048101377	0	0.000251018	0.000827545	0.002320474	0.00133932	0.000409774	0	0	0.005148131	0.001172639	0	0.001172639	0.00014191	0.000969567	0.000185213
IRPA-000130	0.092931531	0.116358241	0.200896951	0.477002552	0.09154033	0	0.021270396	0.279611793	0	0	0	0.000420292	0.000920369	0.002461914	0.001398924	0.000456572	0	6.59E-05	0.00572402	0.002298886	0.001518998	0.000779888	0	0.000779888	0
IRPA-000131	0.007203941	0.014353922	0.453872094	0.104581254	0.015256781	0	0.404732008	0	0	0	0	0.000227907	0.000794209	0.038907426	0.002145491	0.000532303	0	0.00877812	0.051385457	0.512499675	0.51271861	-0.000218935	Pathway I	Pathway I	Pathway I
IRPA-000132	0.063464512	0.111754372	0.279238246	0.3016152	0.055775164	0	0.188152506	0.427016353	0	0	0	0.00027783	0.000855636	0.003312335	0.000856222	0.000269276	0	0.000564682	0.006135981	0.003039903	0.001383413	0.001656491	0	0.001656491	0
IRPA-000133	0.125687047	0.079622745	0.242114691	0.364568934	0.051042927	0	0.136963656	0.376681994	0	0	0	0.000211481	0.000234312	0.001103857	0.000397782	9.47E-05	0	0.000157991	0.002200139	0.0033769	0.002530427	0.000846473	0	0.000846473	0
IRPA-000134	0.048326331	0.066911984	0.312256067	0.379197736	0.026063049	0	0.167244832	0.356045506	0	0	0	0.000053125	0.000128646	0.000930117	0.000270313	3.16E-05	0	0.000126042	0.001539839	0.003591238	0.002869962	0.000721275	0	0.000721275	0
IRPA-000135	0.249096704	0.152765058	0.104832049	0.28539415	0.089692366	0	0.118219673	0.502249466	0	0	0	0.00018716	0.000200746	0.000213428	0.000139052	7.43E-05	0	6.09E-05	0.000875602	0.001791154	0.001178909	0.000612245	0	0.000612245	0
IRPA-000136	0.001734521	0.001101486	0.494039994	0.007566553	0.007765451	0	0.487791995	0.055791324	0	0	0	0.00020211	0.000224473	0.155984352	0.00057173	0.00099789	0	0.038966245	0.196946799	0.1441705	0.137915239	0.006255261	4.34E-19	0.006255261	0
IRPA-000137	0.074517912	0.075885311	0.316349639	0.215368567	0.068023208	0	0.249855363	0.052041489	0	0	0	0.000124569	0.000221862	0.001432939	0.000233462	0.000125405	0	0.000286341	0.002424579	0.071314474	0.0701403	0.001174175	0	0.001174175	0
IRPA-000138	0.057164912	0.048197008	0.303801256	0.334379602	0.134329616	0	0.122127606	0	0	0	0	5.05E-05	7.45E-05	0.000727832	0.000191715	0.000130982	0	7.40E-05	0.001249627	0.032690444	0.032830588	-0.000140144	Pathway I	Pathway I	Pathway I
IRPA-000139	0.039246046	0.023742122	0.336917001	0.341514924	0.121852569	0	0.136727338	0.237468305	0	0	0	2.96E-05	3.13E-05	0.000689079	0.000167159	0.000101433	0	7.08E-05	0.001089387	0.011442506	0.010391907	0.001050599	0	0.001050599	0
IRPA-000140	0.041656098	0.008661023	0.380583673	0.256251989	0.070461956	0	0.242385261	0.187310606	0	0	0	4.46E-05	1.62E-05	0.001103096	0.000177748	8.31E-05	0	0.000177748	0.001602474	0.013147026	0.012205778	0.000941248	0	0.000941248	0
IRPA-000141	0.114271444	0.081805655	0.262657144	0.345482979	0.015657146	0	0.180125631	0	0	0	0	0.001038192	0.00129987	0.00646607	0.002035409	0.000156878	0	0.001121919	0.012118339	0.399503983	0.400275602	-0.000771619	Pathway I	Pathway I	Pathway I
IRPA-000142	0.127649453	0.170872867	0.176337917	0.374319102	0.024762269	0	0.126058391	0.234274832	0	0	0	0.000310633	0.000727241	0.001162747	0.000590685	6.65E-05	0	0.000210303	0.003068064	0.00815459	0.007229412	0.000925177	0	0.000925177	0
IRPA-000143	0.116955493	0.159853555	0.171957936	0.423462867	0.058278246	0	0.069491903	0.315526632	0	0	0	0.000243808	0.000582808	0.000971316	0.000572437	0.000133981	0	9.93E-05	0.002603662	0.004584545	0.003739872	0.000844673	0	0.000844673	0
IRPA-000144	0.10961225	0.143918568	0.183992314	0.431652763	0.071785528	0	0.059038577	0.452372676	0	0	0	0.000220821	0.000507077	0.001004364	0.000563897	0.000159487	0	8.15E-05	0.002537185	0.003270815	0.002160751	0.001110064	0	0.001110064	0
IRPA-000145	0.109258495	0.1580899	0.180335669	0.404231951	0.072380188	0	0.075703797	0	0	0	0	0.000898389	0.002273475	0.00401793	0.002155387	0.000656353	0	0.00042675	0.010428284	0.257420201	0.258337654	-0.000917454	Pathway I	Pathway I	Pathway I
IRPA-000146	0.112737604	0.205675421	0.16172821	0.367679028	0.030169058	0	0.122010679	0.093122958	0	0	0	0.000518331	0.001653856	0.002014817	0.001096207	0.000152971	0	0.000384576	0.005820759	0.019795423	0.019048327	0.000747095	0	0.000747095	0
IRPA-000147	0.118003523	0.178543553	0.159845994	0.428327173	0.04264762	0	0.072632136	0.182222097	0	0	0	0.000485121	0.001283737	0.001780608	0.001141869	0.000193356	0	0.000204706	0.005089397	0.015867835	0.014591601	0.001276234	2.17E-19	0.001276234	0
IRPA-000148	0.135230083	0.161609144	0.150259694	0.436916779	0.071526764	0	0.044457536	0.192109603	0	0	0	0.000564766	0.001180423	0.001700391	0.001183257	0.000329437	0	0.000127288	0.00508556	0.012126625	0.011019895	0.00110673	2.17E-19	0.00110673	0
IRPA-000149	0.111333386	0.117874037	0.192043004	0.470687238	0.073518479	0	0.034543857	0.330447588	0	0	0	0.000508377	0.00094136	0.002376132	0.001393729	0.000370225	0	0.000108138	0.00569796	0.006241006	0.004767169	0.001473837	0	0.001473837	0
IRPA-000150	0.596846944	0.015934572	0	0.085035508	0.076619943	0.210373172	0.01518986	0.181461074	0	0	0	0.003051724	0.000142495	0	0.000281947	0.000432049	0.001215988	5.32E-05	0.005177449	0.005358048	0.00466124	0.000696808	0	0.000696808	0
IRPA-000151	0.581680605	0.014828809	0	0.14508123	0.065390528	0.179701115	0.013317714	0.264282997	0	0	0	0.002196902	9.80E-05	0	0.000355322	0.000272364	0.000767244	3.45E-05	0.003724266	0.005512616	0.00457173	0.000940886	0	0.000940886	0
IRPA-000152	0.583927339	0.014117941	0	0.130138746	0.075725413	0.162795288	0.033295273	0.297955727	0	0	0	0.000636712	2.69E-05	0	9.20E-05	9.11E-05	0.00020067	2.49E-05	0.001072275	0.001331578	0.001044628	0.00028695	2.71E-20	0.00028695	0
IRPA-000153	0.466314283	0.011683598	0.03957029	0.174928809	0.232796385	0	0.074706634	0.501335177	0	0	0	0.000360178	1.58E-05	8.28E-05	8.76E-05	0.0001983	0	3.96E-05	0.000784254	0.001207349	0.000742932	0.000464417	0	0.000464417	0
IRPA-000154	0.517690454	0.013943138	0	0.20056293	0.204536295	0.037330305	0.025936878	0.617921681	0	0	0	0.000743253	3.50E-05	0	0.000186725	0.000323851	6.06E-05	2.55E-05	0.001374957	0.002994117	0.001555717	0.0014384	0	0.0014384	0
IRPA-000155	0.599914858	0.02100313	0	0.079833844	0.057412193	0.215924397	0.025911579	0.38359057	0	0	0	0.001514899	9.28E-05	0	0.000130727	0.000159885	0.000616386	4.49E-05	0.002559513	0.00199704	0.001221717	0.000775322	0	0.000775322	0
IRPA-000156	0.518274835	0.011943799	0	0.143653467	0.265690631	0.059339249	0.001098019	0.790703013	0	0	0	0.000522878	2.11E-05	0	9.40E-05	0.000295614	6.77E-05	7.59E-07	0.001001985	0.003007508	0.000883094	0.002124415	5.42E-20	0.002124415	0
IRPA-000157	0.540292861	0.011987184	0	0.175174832	0.167985031	0.064985054	0.039575037	0.723062245	0	0	0	0.000413269	1.60E-05	0	8.69E-05	0.000141704	5.62E-05	2.08E-05	0.000734842	0.001668994	0.000591181	0.001077813	2.71E-20	0.001077813	0
IRPA-000158	0.62493416	0.007483205	0	0.055707877	0.04704003	0.263913315	0.000921413	0.245470656	0	0	0	0.004307797	9.02E-05	0	0.000249013	0.0003576	0.002056549	4.35E-06	0.007065529	0.00811259	0.006671972	0.001440618	0	0.001440618	0
IRPA-000159	0.0035661	0.502655103	0	0.006754424	0.474581966	0.01197039	0.000472017	0.022662489	0	0	0	0.001788525	0.440908197	0	0.002196721	0.262495082	0.006786821	0.000162295	0.714337641	0.026688589	0.023202601	0.003485988	0	0.003485988	0
IRPA-000160	0.096256507	0.41723966	0	0.164110448	0.295401051	0.012194114	0.01479822	0	0	0	0	0.000903078	0.006846323	0	0.000998428	0.003056439	0.000129331	9.52E-05	0.01202878	0.158857214	0.159184115	-0.000326901	Pathway I	Pathway I	Pathway I
IRPA-000161	0.07049755	0.395010706	0.027371516	0.117655518	0.376333649	0	0.013131061	0.130732406	0	0	0	0.001283609	0.012578947	0.00135042	0.001389173	0.007556842	0	0.00016391	0.024322901	0.01786973	0.016341011	0.001528719	0	0.001528719	0
IRPA-000162	0.069394512	0.401377699	0.023495277	0.112979439	0.38072282	0	0.012030253	0.136515352	0	0	0	0.001011074	0.010227934	0.000927577	0.001067438	0.006117521	0	0.000120165	0.019471709	0.008091927	0.007087917	0.001004011	1.73E-18	0.001004011	0
IRPA-000163	0.095011761	0.355222671	0.039247725	0.151374137	0.340931666	0	0.018212039	0.117731579	0	0	0	0.000711854	0.004654695	0.000796782	0.000735446	0.002817019	0	9.35E-05	0.009809341	0.009328335	0.008688243	0.000640092	0	0.000640092	0
IRPA-000164	0.007386811	0.00407526	0.326824701	0.54048163	0.117833354	0	0.003398244	0	0	0	0	0.000355126	0.000342655	0.042574669	0.016849665	0.006247437	0	0.000112002	0.066481554	0.397341347	0.39831542	-0.000974073	Pathway I	Pathway I	Pathway I
IRPA-000165	0.034382365	0.017157281	0.304682943	0.3883092	0.23834009	0	0.017128121	0	0	0	0	0.00058203	0.000507966	0.013975545	0.004262577	0.004449538	0	0.000198777	0.023976431	0.672221827	0.672971189	-0.000749362	Pathway I	Pathway I	Pathway I
IRPA-000166	0.021731159	0.010716937	0.31910928	0.359958393	0.266260201	0	0.022224031	0.06282733	0	0	0	0.000184992	0.000159558	0.007360733	0.001987046	0.002499684	0	0.0001297	0.012321713	0.152645586	0.149479236	0.00316635	0	0.00316635	0
IRPA-000167	0.019225648	0.01228143	0.316720404	0.383401044	0.255196107	0	0.013175367	0.03467177	0	0	0	0.000329395	0.000368012	0.014703583	0.004259654	0.004821902	0	0.000154755	0.0246373	0.24895636	0.246122717	0.002833642	0	0.002833642	0
IRPA-000168	9.47E-05	0.000913173	0.33844475	0.643068422	0.00012883	0	0.017350082	0	0	0	0	6.05E-05	0.001019588	0.585455901	0.266218059	9.07E-05	0	0.007593516	0.860438251	0.075164606	0.077923026	-0.00275842	Pathway I	Pathway I	Pathway I
IRPA-000169	0.017577587	0.005644267	0.347405646	0.43677906	0.103932796	0	0.088660645	0.037679458	0	0	0	0.000543649	0.000305312	0.029114379	0.008760046	0.003545035	0	0.001879908	0.044148329	0.470663219	0.464814032	0.005849186	0	0.005849186	0
IRPA-000170	0.023096957	0.007574632	0.334939913	0.461968093	0.106257486	0	0.066162918	0.032656385	0	0	0	0.000319522	0.000183267	0.012555214	0.004144223	0.001621116	0	0.00062749	0.019450832	0.374369885	0.370502882	0.003867004	0	0.003867004	0
IRPA-000171	0.016716729	0.006702168	0.337973775	0.525054579	0.052793632	0	0.060759118	0	0	0	0	0.000387462	0.000271688	0.021226204	0.007891648	0.001349485	0	0.000965463	0.03209195	0.360857778	0.361629524	-0.000771746	Pathway I	Pathway I	Pathway I
IRPA-000172	0.286856491	0.094630815	0.088649608	0.316585581	0.184354068	0	0.028923437	0.03622081	0	0	0	0.00050939	0.000293897	0.000426554	0.000364554	0.000361033	0	3.52E-05	0.001990638	0.49973401	0.494244829	0.005489181	0	0.005489181	0
IRPA-000173	0.072618294	0.029274867	0.287106515	0.248199786	0.297694671	0	0.065105867	0.021543183	0	0	0	0.001919421	0.001353306	0.020562632	0.004254132	0.008677686	0	0.001179752	0.03794693	0.743424971	0.738416453	0.005008519	0	0.005008519	0
IRPA-000174	0.147869707	0.049630983	0.21394036	0.322833978	0.228902511	0	0.036822461	0.056556204	0	0	0	0.000866029	0.000508373	0.003395136	0.001226077	0.001478469	0	0.000147847	0.00762193	0.310126395	0.304626458	0.005499938	4.34E-19	0.005499938	0
IRPA-000175	0.000393982	0.322984746	0.117853937	0.557527161	0.000920903	0	0.00031927	0.039166511	0	0	0	0.000191489	0.274553191	0.155211264	0.175719149	0.000493617	0	0.000106383	0.606275094	0.090210013	0.082953619	0.007256394	0	0.007256394	0
IRPA-000176	0.047293447	0.414021603	0.040710304	0.429007355	0.024206279	0	0.044761012	0.187532505	0	0	0	0.000935526	0.014323684	0.00218208	0.00550307	0.00052807	0	0.000607018	0.024079449	0.062256516	0.056983824	0.005272692	8.67E-19	0.005272692	0
IRPA-000177	0.055013802	0.382882863	0.052943809	0.453053026	0.021481745	0	0.034624756	0.34788743	0	0	0	0.000493199	0.006003348	0.001286108	0.002633815	0.000212388	0	0.000212806	0.010841664	0.016615545	0.013089816	0.003525729	0	0.003525729	0
IRPA-000178	0.069633354	0.464993347	0	0.367359944	0.028759952	0.030446435	0.038806968	0.046418849	0	0	0	0.000358324	0.004184866	0	0.001225844	0.000163213	0.000177113	0.000136903	0.006246264	0.008566542	0.00837089	0.000195652	0	0.000195652	0
IRPA-000179	0.003799231	0.016995022	0.326370559	0.607766811	0.024368192	0	0.020700184	0.140440167	0	0	0	0.000384181	0.00300565	0.089425682	0.039853107	0.002717514	0	0.001435028	0.136821162	0.127365278	0.115519133	0.011846145	6.94E-18	0.011846145	0
IRPA-000180	0.002660145	0.031223023	0.310744554	0.622669312	0.032702965	0	0	0.144263956	0.008007897	0.076497169	0	0.000100695	0.002067067	0.031872628	0.015284306	0.001365208	0	0	0.050689905	0.004306902	0	0.004306902	0.001595649	0.002622957	0.002082554
IRPA-000181	0.011936341	0.093719658	0.266752094	0.50386897	0.112154656	0	0.01156828	0.405123642	0.024611969	0	0	5.87E-05	0.000806516	0.003556516	0.001607713	0.000608599	0	3.90E-05	0.006677099	0.001309381	0	0.001309381	0.00E+00	0.001262855	0
IRPA-000182	0.031575527	0.147340189	0.214056189	0.329745816	0.277282279	0	0	0.589742263	0.077005714	0.159832806	0	2.74E-05	0.000223776	0.000503681	0.000185687	0.00026555	0	0	0.001206114	0.001408535	0	0.001408535	0.000315049	0.00101325	0.000411186
IRPA-000183	0.000311673	0.000604907	0.3327899	0.665158378	0.000932282	0	0.00020286	0.050859949	0	0	0	0.00012316	0.000418057	0.356329499	0.170443572	0.000406281	0	5.50E-05	0.527775525	0.057087576	0.04834789	0.008739686	0	0.008739686	0
IRPA-000184	0.000159921	0.002797618	0.331469838	0.661322909	0.003925122	0	0.000324592	0.078890941	0	0	0	2.75E-05	0.000841625	0.154492951	0.073765305	0.000744586	0	3.83E-05	0.229910251	0.031977376	0.025782296	0.00619508	0	0.00619508	0
IRPA-000185	0.002662056	0.025185728	0.316011479	0.611732157	0.040678574	0	0.003730006	0.168412575	0	0	0	4.32E-05	0.000714529	0.013890016	0.006434801	0.000727718	0	4.15E-05	0.021851727	0.005542232	0.004074049	0.001468184	0	0.001468184	0
IRPA-000186	0.004532899	0.031101447	0.309577102	0.576293451	0.078495101	0	0	0.324473904	0.006219629	0.164652792	0	3.34E-05	0.000400822	0.006181226	0.002753743	0.00063789	0	0	0.010007083	0.002794732	0	0.002794732	0.001020837	0.001753511	0.001332341
IRPA-000187	0.000258715	0.002317511	0.331777283	0.526489628	0.138672563	0	0.000484301	0.080912104	0	0	0	8.56E-05	0.001341579	0.297560976	0.113003806	0.05061941	0	0.000109895	0.4627213	0.022918091	0.011644934	0.011273157	0	0.011273157	0
IRPA-000188	0.013078465	0.065276315	0.283585862	0.431755197	0.198837019	0	0.007467143	0.311737788	0	0	0	6.24E-05	0.000544755	0.00366661	0.001335954	0.001046344	0	2.44E-05	0.006680497	0.001523452	0.000648415	0.000875036	0	0.000875036	0
