sample.id	inst.country.code	legacy.sample.code	month	year	sample.country.code	sample.postcode	sample.city	sample.site	gps	material	height	depth	m_s	V_w	c_Cl	c_NO3	c_SO4	c_Na	c_K	c_Ca	c_Mg
IRPA-007530	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	425	0to2	0.952	100	4.356	3.1	45.069	6.61	1.893	18.953	0.18
IRPA-007531	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	425	2to5	0.97	100	1.181	3.075	398.305	7.287	3.973	149.738	6.329
IRPA-007532	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	P	600	0to2	0.821	100	1.601	0.602	9.795	1.942	0.894	7.626	0.179
IRPA-007533	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	M	600	0to2	0.691	100	1.048	1.473	189.584	2.685	3.221	76.864	0.715
IRPA-007534	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	M	600	2to5	0.786	100	1.815	1.381	105.194	2.576	4.35	43.847	0.987
IRPA-007535	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	600	0to2	0.982	100	1.143	1.876	21.872	2.43	2.537	13.159	0.86
IRPA-007536	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	600	2to5	0.995	100	1.319	1.924	32.388	2.128	2.581	17.676	1.176
IRPA-007537	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	600	5to10	0.975	100	0.981	1.037	39.896	2.623	2.521	18.304	1.139
IRPA-007538	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	P	167	0to2	0.97	100	3.881	1.796	712.4	9.378	3.445	290.696	1.812
IRPA-007539	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	C	167	0to2	0.973	100	0.667	0	19.034	4.282	4.355	8.715	0.341
IRPA-007540	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	M	167	0to2	0.978	100	0.552	0	10.086	4.806	4.468	7.273	0
IRPA-007541	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	167	0to2	0.954	100	0.489	0	154.57	2.268	2.905	63.723	0
IRPA-007542	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	167	2to5	0.59	100	0.224	0	10.618	1.06	1.436	8.13	0
IRPA-007543	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	P	240	0to2	1.003	100	9.424	13.119	1492.889	19.712	4.602	616.338	0
IRPA-007544	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	C	240	0to1	1.016	100	3.57	6.129	141.062	7.049	3.211	60.323	0.568
IRPA-007545	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	M	240	0to2	0.53	100	1.513	1.406	184.117	3.8	2.569	74.889	0.419
IRPA-007546	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	M	240	2to5	0.774	100	2.137	1.819	244.423	4.481	3.596	98.762	0.806
IRPA-007547	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	240	0to2	0.66	100	0.717	0.505	68.987	2.907	1.48	29.667	0.445
IRPA-007548	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	240	2to5	0.656	100	1.312	0	200.439	2.897	1.813	81.718	0.725
IRPA-007549	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	M	115	0to2	1.015	100	28.101	43.208	411.369	51.015	110.664	100.77	1.388
IRPA-007550	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	M	115	2to5	0.923	100	12.365	13.692	173.05	20.679	18.794	59.126	0.901
IRPA-007551	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	115	0to2	0.917	100	6.032	11.107	139.149	11.671	36.87	36.234	1.541
IRPA-007552	BE	N/A	8	2015	BE	N/A	Watervliet	OLV Hemelvaartkerk	N/A	B	115	2to5	0.976	100	2.149	2.333	98.341	3.378	4.189	37.143	1.7
IRPA-007553	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	N/A	4.194	100	1.968	1.446	15.374	10.454	8.718	5.042	0
IRPA-007554	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	N/A	3.589	100	2.24	1.393	16.076	13.004	10.607	5.805	0
IRPA-007555	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	N/A	4.289	100	3.703	7.339	23.338	31.553	17.233	4.285	0
IRPA-007556	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	N/A	4.287	100	3.634	5.546	22.387	29.644	17.325	4.187	0
IRPA-007557	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	N/A	4.811	100	4.392	13.194	25.108	38.052	17.478	4.344	0
IRPA-007558	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	N/A	3.493	100	6.037	11.3	24.127	33.508	14.949	6.214	0
IRPA-007559	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	0to3	4.596	100	2.248	10.963	15.446	32.799	15.994	5.459	0
IRPA-007560	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	3to6	2.999	100	1.608	7.085	19.121	20.84	13.175	8.472	0
IRPA-007561	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	6to9	3.699	100	1.401	6.994	14.418	21.869	12.749	6.499	0
IRPA-007562	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	9to12	3.617	100	1.376	6.723	14.032	22.545	12.802	6.051	0
IRPA-007563	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	12to15	1.891	100	0.753	4.028	9.801	13.707	7.743	7.081	0
IRPA-007564	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	15to18	2.037	100	0.897	4.641	10.353	15.516	9.039	8.275	0
IRPA-007565	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	18to21	1.496	100	0.862	3.196	9.875	11.322	6.434	9.398	0.263
IRPA-007566	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	21to24	3.003	100	1.112	5.31	14.469	22.012	12.97	5.766	0
IRPA-007567	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	0to3	3.034	100	2.616	12.165	15.184	23.644	11.538	6.243	0
IRPA-007568	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	3to6	3.073	100	2.788	12.817	15.663	26.688	13.337	6.518	0
IRPA-007569	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	6to9	3.255	100	2.973	11.343	15.063	25.572	12.66	5.391	0
IRPA-007570	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	9to12	3.83	100	3.112	12.489	16.763	30.404	13.499	4.972	0
IRPA-007571	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	12to15	2.203	100	1.98	7.752	12.023	19.766	9.813	7.197	0
IRPA-007572	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	15to18	2.277	100	1.794	8.151	12.695	20.809	10.817	7.716	0
IRPA-007573	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	18to21	2.004	100	1.451	6.597	11.145	17.28	9.222	8.678	0
IRPA-007574	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	21to24	3.205	100	1.937	7.686	14.214	22.488	11.532	5.803	0
IRPA-007575	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	0to3	2.956	100	3.844	17.562	17.626	32.174	14.851	4.853	0
IRPA-007576	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	3to6	3.256	100	4.024	17.834	18.359	34.277	15.857	5.296	0
IRPA-007577	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	6to9	3.364	100	4.016	17.666	19.309	36.696	17.221	5.674	0
IRPA-007578	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	9to12	3.489	100	3.557	3.557	15.903	34.16	15.53	5.874	0
IRPA-007579	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	12to15	2.78	100	2.399	10.627	13.341	23.496	11.244	5.928	0
IRPA-007580	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	15to18	3.477	100	2.975	13.113	15.883	30.065	14.106	4.448	0
IRPA-007581	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	18to21	2.333	100	2.029	8.435	11.475	19.624	9.786	7.061	0
IRPA-007582	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	21to24	3.068	100	2.337	9.406	13.012	23.619	12.055	6.575	0
IRPA-007583	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	0to3	3.355	100	5.156	23.289	21.094	40.207	16.164	4.82	0
IRPA-007584	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	3to6	3.273	100	4.624	19.437	19.754	36.429	15.313	4.341	0
IRPA-007585	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	6to9	4.373	100	6.282	26.606	23.106	52.718	21.103	4.181	0
IRPA-007586	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	9to12	3.216	100	4.334	17.887	18.725	36.408	15.183	4.539	0
IRPA-007587	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	12to15	3.556	100	4.734	19.193	20.158	39.77	17.827	5.541	0
IRPA-007588	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	15to18	3.217	100	4.501	18.407	19.083	37.928	16.218	4.466	0
IRPA-007589	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	18to21	2.964	100	4.255	16.746	17.823	35.226	15.409	4.843	0
IRPA-007590	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	21to24	2.244	100	2.85	10.783	12.918	23.41	10.383	6.297	0
IRPA-007591	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	0to3	3.656	100	6.739	24.549	21.939	42.233	15.732	4.425	0
IRPA-007592	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	3to6	3.199	100	6.437	21.799	21.407	39.719	14.772	6.366	0
IRPA-007593	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	6to9	3.956	100	7.189	24.776	23.611	44.964	16.621	6.075	0
IRPA-007594	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	9to12	3.294	100	7.882	26.506	26.323	47.778	17.582	6.436	0
IRPA-007595	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	12to15	3.889	100	9.184	31.456	28.843	58.111	20.343	5.009	0
IRPA-007596	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	15to18	1.988	100	4.808	16.523	16.931	29.565	11.452	6.868	0
IRPA-007597	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	18to21	2.825	100	7.352	24.697	22.538	44.227	16.615	4.931	0
IRPA-007598	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	21to24	2.22	100	5.656	18.832	18.46	37.077	15.625	6.975	0
IRPA-007599	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	0to3	2.795	100	1.291	6.586	13.296	23.162	13.179	6.235	0
IRPA-007600	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	3to6	3.42	100	1.49	7.061	12.429	20.737	14.166	6.139	0
IRPA-007601	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	6to9	3.423	100	1.32	7.063	13.933	24.16	14.842	5.581	0
IRPA-007602	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	9to12	3.189	100	1.269	6.284	14.229	23.39	14.467	7.554	0
IRPA-007603	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	12to15	3.553	100	1.27	6.405	13.347	22.017	13.425	5.278	0
IRPA-007604	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	15to18	2.468	100	0.766	3.091	6.975	7.81	5.451	10.914	0
IRPA-007605	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	0to3	3.12	100	2.199	10.33	13.912	27.25	13.148	5.299	0
IRPA-007606	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	3to6	2.912	100	2.105	9.612	12.845	23.884	13.084	4.939	0
IRPA-007607	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	6to9	3.22	100	2.355	10.878	14.752	27.489	14.236	4.898	0
IRPA-007608	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	9to12	0.829	100	0.741	2.383	7.197	6.409	3.913	8.326	0
IRPA-007609	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	12to15	1.173	100	1.378	4.559	8.831	10.263	5.426	7.916	0
IRPA-007610	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	15to18	1.858	100	1.983	7.956	12.33	19.3	8.147	5.622	0
IRPA-007611	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	0to3	2.953	100	2.967	11.192	13.707	25.817	11.347	5.335	0
IRPA-007612	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	3to6	3.197	100	2.657	10.785	13.624	26.019	11.989	8.539	0
IRPA-007613	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	6to9	3.292	100	3.102	12.922	15.902	30.015	14.101	4.842	0
IRPA-007614	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	9to12	0.778	100	0.808	3.035	7.267	6.481	3.311	7.338	0
IRPA-007615	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	12to15	0.495	100	0.536	2.082	6.151	3.958	2.183	10.39	0
IRPA-007616	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	15to18	2.134	100	2.191	9.409	12.713	20.494	9.482	6.807	0
IRPA-007617	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	0to3	3.648	100	5.861	23.522	22.861	45.531	18.166	4.268	0
IRPA-007618	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	3to6	2.727	100	4.036	13.917	15.263	28.04	12.296	5.615	0
IRPA-007619	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	6to9	3.107	100	4.361	17.268	18.24	36.914	15.627	5.909	0
IRPA-007620	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	9to12	0.35	100	0.562	2.007	5.933	3.484	1.032	8.385	0
IRPA-007621	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	12to15	0.878	100	1.489	5.58	9.133	10.221	4.582	8.479	0
IRPA-007622	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	15to18	2.705	100	4.533	18.797	18.506	35.229	14.249	5.09	0
IRPA-007623	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	0to3	3.486	100	7.406	23.763	26.87	39.131	16.136	5.816	0
IRPA-007624	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	3to6	2.164	100	5.375	17.365	18.698	29.748	12.356	5.26	0
IRPA-007625	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	6to9	2.152	100	5.523	17.218	17.914	30.214	11.736	5.903	0
IRPA-007626	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	9to12	0.357	100	0.88	2.789	6.721	4.049	1.456	9.003	0
IRPA-007627	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	12to15	0.984	100	2.541	8.088	10.069	14.412	5.516	7.524	0
IRPA-007628	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	15to18	2.49	100	6.787	21.602	20.489	38.053	13.914	4.544	0
IRPA-007629	BE	N/A	7	2015	BE	N/A	gent	St-Pieterskerk	N/A	S	N/A	N/A	8.341	100	71.427	235.942	206.371	342.332	119.568	3.679	0
IRPA-007630	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.536	100	0.846	3.349	1.904	3.43	1.211	1.068	0
IRPA-007631	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.764	100	1.461	6.299	2.043	4.815	2.052	1.069	0
IRPA-007632	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.737	100	1.352	4.91	1.412	4.25	1.565	1.243	0
IRPA-007633	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.357	100	31.136	140.506	32.704	68.593	50.998	1.053	0
IRPA-007634	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.367	100	28.994	77.997	15.997	45.559	33.794	1.069	0
IRPA-007635	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.705	100	29.378	60.071	9.306	39.155	38.034	1.324	0
IRPA-007636	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.564	100	0.377	1.327	38.371	2.436	0.969	14.264	0
IRPA-007637	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.803	100	0.02	0.445	11.93	1.87	0	3.634	0
IRPA-007638	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.64	100	0.003	0.2	6.999	1.958	0.348	1.528	0
IRPA-007639	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.533	100	2.289	8.459	32.869	7.182	12.689	8.204	0
IRPA-007640	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.536	100	0.588	2.318	5.12	4.857	10.917	1.822	0
IRPA-007641	BE	N/A	8	2015	BE	N/A	Wevelgem	Molen	N/A	N/A	N/A	N/A	0.739	100	0.383	1.411	2.284	4.115	9.627	1.581	0
IRPA-007642	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	0to2	0.828	100	0.045	0.636	3.284	1.788	1.622	1.851	0
IRPA-007643	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	2to5	0.838	100	0.135	0.3	1.44	2.144	2.118	2.261	0
IRPA-007644	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	0to2	0.847	100	14.806	19.886	15.933	3.046	4.917	26.514	0
IRPA-007645	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	2to5	1.001	100	5.542	7.896	4.199	2.442	3.618	30.209	0
IRPA-007646	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	0to2	1.037	100	0.473	1.725	27.992	2.096	1.645	11.125	0
IRPA-007647	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	2to5	1.141	100	0.191	0.805	1.808	1.796	1.122	1.461	0
IRPA-007648	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	0to2	1.537	100	2.898	6.313	8.496	4.179	5.345	6.929	0.299
IRPA-007649	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	2to5	1.252	100	0.953	2.304	2.497	2.977	4.076	3.669	0
IRPA-007650	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	0to2	0.809	100	0	0.285	17.801	2.174	1.654	6.895	0
IRPA-007651	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	2to5	0.964	100	0.068	0.237	0.057	2.025	1.775	1.02	0
IRPA-007652	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	0to2	1.32	100	3.297	7.804	40.064	1.996	1.36	20.1	0
IRPA-007653	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	2to5	1.161	100	6.892	7.695	34.629	2.02	2.3	17.996	0
IRPA-007654	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	0to2	1.36	100	0.988	3.314	13.027	2.451	1.349	5.365	0
IRPA-007655	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	2to5	1.185	100	0.587	2.834	2.115	2.634	1.233	2.194	0
IRPA-007656	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	0to2	1.175	100	5.029	16.4	12.86	10.258	9.795	4.397	0
IRPA-007657	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	2to5	0.909	100	4.091	12.509	45.05	2.764	1.551	29.614	0.194
IRPA-007658	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	0to2	1.151	100	0.121	0.231	15.035	1.519	0.894	5.539	0
IRPA-007659	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	2to5	0.899	100	0.07	0.076	1.077	1.501	0.862	1.633	0
IRPA-007660	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	0to2	1.207	100	0	0	195.706	3.004	7.718	78.377	0
IRPA-007661	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	2to5	1.36	100	0.164	0.503	14.955	2.996	7.576	8.566	0
IRPA-007662	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	0to2	1.671	100	0	1.413	4.85	1.731	1.819	1.21	0
IRPA-007663	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	2to5	1.755	100	1.574	10.87	21.239	2.44	3.736	10.373	0
IRPA-007664	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	0to2	1.093	100	0.321	1.718	62.025	2.907	5.891	25.254	0.288
IRPA-007665	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	2to5	1.406	100	0.275	0.796	12.411	2.215	4.959	17.494	0.221
IRPA-007666	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	0to2	1.522	100	0.392	1.434	12.088	1.61	2.236	4.862	0
IRPA-007667	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	2to5	1.743	100	0.273	1.02	2.497	1.711	2.59	2.184	0
IRPA-007668	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	0to2	0.947	100	0.329	1.631	75.359	4.098	10.16	26.483	0
IRPA-007669	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	2to5	1.023	100	0.316	1.636	12.392	2.903	6.452	6.566	0
IRPA-007670	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	0to2	1.582	100	0	0	63.546	1.546	0.598	25.135	0
IRPA-007671	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	B	N/A	2to5	1.112	100	0	0	28.231	1.444	0	11.569	0
IRPA-007672	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	0to2	0.701	100	0	2.014	276.035	1.862	2.682	114.64	0.2
IRPA-007673	BE	N/A	8	2015	BE	N/A	Merelbeke	Molen	N/A	M	N/A	2to5	1.115	100	1.541	9.575	219.473	2.234	3.844	92.991	0.438
IRPA-007674	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	P	N/A	0to2	0.948	100	15.721	4.049	155.387	30.206	16.311	49.38	1.029
IRPA-007675	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	P	N/A	2to5	1.196	100	13.327	2.55	70.688	15.134	11.158	20.991	0.604
IRPA-007676	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	P	N/A	0to3	1.027	100	49.815	13.375	76.685	37.8	13.226	34.012	0.583
IRPA-007677	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	S	N/A	3to5	0.736	100	12.511	2.205	23.362	10.719	5.232	15.407	0.464
IRPA-007678	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	S	N/A	5to10	1.403	100	31.11	4.249	27.369	6.874	3.433	24.033	0.843
IRPA-007679	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	P	N/A	0to2	1.39	100	93.518	94.722	23.702	45.447	21.456	41.936	1.012
IRPA-007680	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	S	N/A	2to5	1.51	100	40.556	40.318	9.352	19.071	9.18	24.922	0.709
IRPA-007681	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	S	N/A	5to10	1.366	100	26.889	23.775	5.963	13.216	5.634	18.346	0.626
IRPA-007682	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	P	N/A	0to3	0.701	100	2.299	0.418	59.815	5.556	18.633	22.981	0.416
IRPA-007683	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	S	N/A	3to5	0.589	100	0.736	0.114	6.279	1.93	4.418	8.641	0
IRPA-007684	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	S	N/A	5to10	1.247	100	0.565	0.085	4.645	1.734	3.046	12.985	0.577
IRPA-007685	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	P	N/A	0to2	1.107	100	27.716	43.136	142.884	53.838	87.331	5.705	0.417
IRPA-007686	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	S	N/A	2to5	1.203	100	44.673	42.229	33.469	9.308	13.091	37.629	0.359
IRPA-007687	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	S	N/A	5to10	1.736	100	4.722	3.935	6.531	3.997	5.227	5.954	0.181
IRPA-007688	BE	N/A	8	2015	BE	N/A	Riemst	Heilige Grafkapel	N/A	P	N/A	0to3	0.96	100	67.769	122.446	49.405	36.702	13.956	58.146	1.753
